traffic,2.1972245773362196
flow,0.7324081924454064
link,0.5927755960364752
hh,0.5811859128234251
vt,0.5292639250325671
solution,0.5198603854199589
problem,0.5198603854199589
deviation,0.4882721282969377
lightpaths,0.4445816970273564
design,0.4235899436755222
survivable,0.4234111400260537
failure,0.4022405830247511
double,0.3970031340398020
approach,0.3658276786288600
number,0.3465735902799726
time,0.3465735902799726
ant,0.3387289120208430
maximum,0.3059686718064901
aco,0.2963877980182376
paths,0.2963877980182376
search,0.2695572368844232
llh,0.2682396520723500
llhs,0.2682396520723500
shortest,0.2540466840156322
topology,0.2540466840156322
node,0.2503031485355358
heuristics,0.2503031485355358
hyper,0.2441360641484688
icton,0.2441360641484688
array,0.2441360641484688
yaylmh,0.2441360641484688
physical,0.2328761270143296
success,0.2328761270143296
lightpath,0.2328761270143296
nodes,0.2310490601866484
study,0.2310490601866484
rate,0.2117949718377611
single,0.1925408834888737
method,0.1925408834888737
algorithm,0.1925408834888737
gbps,0.1831020481113516
heuristic,0.1732867951399863
networks,0.1732867951399863
based,0.1732867951399863
resource,0.1693644560104215
table,0.1540327067910990
increase,0.1540327067910990
minutes,0.1525850400927930
optical,0.1481938990091188
wavelength,0.1481938990091188
